date,year,month,depth,temp,ph,do_mgl,sp_cond
7/14/2004,2004,7,44,5.20,7.40,7.5,0.319
7/14/2004,2004,7,46,5.12,7.38,7.0,0.319
7/14/2004,2004,7,48,5.05,7.34,6.1,0.321
7/29/2004,2004,7,0.1,22.97,8.33,8.9,
7/29/2004,2004,7,2,22.02,8.35,9.0,
7/29/2004,2004,7,4,21.51,8.33,9.0,
7/29/2004,2004,7,6,21.35,8.29,8.9,
7/29/2004,2004,7,8,19.05,7.93,8.1,
7/29/2004,2004,7,10,13.23,7.61,7.2,
7/29/2004,2004,7,12,9.74,7.63,7.8,
7/29/2004,2004,7,14,7.96,7.58,8.3,
7/29/2004,2004,7,16,7.44,7.57,8.4,
7/29/2004,2004,7,18,7.04,7.58,8.5,
7/29/2004,2004,7,20,6.77,7.58,8.7,
7/29/2004,2004,7,25,6.18,7.60,9.2,
7/29/2004,2004,7,30,5.83,7.60,9.4,
7/29/2004,2004,7,35,5.65,7.58,9.2,
7/29/2004,2004,7,40,5.31,7.52,8.2,
7/29/2004,2004,7,42,5.14,7.49,7.8,
7/29/2004,2004,7,44,5.11,7.47,7.4,
7/29/2004,2004,7,46,5.08,7.47,7.3,
7/29/2004,2004,7,48,5.02,7.43,6.6,
8/17/2004,2004,8,0.1,21.75,8.36,9.9,0.280
8/17/2004,2004,8,2,21.45,8.38,9.2,0.280
8/17/2004,2004,8,4,21.28,8.39,9.1,0.280
8/17/2004,2004,8,6,21.23,8.38,8.9,0.281
8/17/2004,2004,8,8,19.73,8.10,7.4,0.294
8/17/2004,2004,8,10,16.00,7.92,5.7,0.305
8/17/2004,2004,8,12,10.86,7.83,5.9,0.314
8/17/2004,2004,8,14,8.84,7.81,6.4,0.314
8/17/2004,2004,8,16,7.86,7.78,6.7,0.313
8/17/2004,2004,8,18,7.37,7.78,6.8,0.314
8/17/2004,2004,8,20,7.05,7.77,7.0,0.313
8/17/2004,2004,8,25,6.55,7.77,7.7,0.312
8/17/2004,2004,8,30,6.12,7.78,8.2,0.311
8/17/2004,2004,8,35,5.61,7.84,8.1,0.313
8/17/2004,2004,8,40,5.27,7.80,6.5,0.315
8/17/2004,2004,8,42,5.22,7.77,5.8,0.316
8/17/2004,2004,8,44,5.15,7.73,5.1,0.317
8/17/2004,2004,8,46,5.13,7.69,4.4,0.319
8/17/2004,2004,8,48,5.13,7.66,4.2,0.319
9/24/2004,2004,9,0.1,19.13,8.29,8.7,0.215
9/24/2004,2004,9,2,19.12,8.28,8.6,0.212
9/24/2004,2004,9,4,19.04,8.25,8.3,0.211
9/24/2004,2004,9,6,18.58,8.13,8.0,0.212
9/24/2004,2004,9,8,18.45,8.10,7.9,0.210
9/24/2004,2004,9,10,17.56,7.89,7.1,0.217
9/24/2004,2004,9,12,14.92,7.40,4.2,0.227
9/24/2004,2004,9,14,9.55,7.27,3.8,0.230
9/24/2004,2004,9,16,8.29,7.24,4.4,0.230
9/24/2004,2004,9,18,7.56,7.24,4.8,0.231
9/24/2004,2004,9,20,7.25,7.24,5.1,0.230
9/24/2004,2004,9,25,6.50,7.29,6.0,0.230
9/24/2004,2004,9,30,6.02,7.30,6.6,0.230
9/24/2004,2004,9,35,5.57,7.27,6.3,0.231
9/24/2004,2004,9,40,5.32,7.22,5.1,0.233
9/24/2004,2004,9,42,5.26,7.21,4.4,0.233
9/24/2004,2004,9,44,5.18,7.19,3.9,0.234
9/24/2004,2004,9,46,5.13,7.14,3.0,0.235
9/24/2004,2004,9,48,5.12,7.14,2.1,0.235
10/15/2004,2004,10,0.1,14.85,8.26,9.5,0.290
10/15/2004,2004,10,2,14.78,8.26,9.5,0.290
10/15/2004,2004,10,4,14.74,8.24,9.5,0.290
10/15/2004,2004,10,6,14.72,8.22,9.4,0.290
10/15/2004,2004,10,8,14.70,8.21,9.4,0.290
10/15/2004,2004,10,10,14.69,8.15,9.2,0.292
10/15/2004,2004,10,12,14.52,8.00,8.4,0.293
10/15/2004,2004,10,14,12.18,7.48,4.6,0.308
10/15/2004,2004,10,16,8.89,7.36,4.0,0.314
10/15/2004,2004,10,18,8.04,7.38,4.4,0.313
10/15/2004,2004,10,20,7.64,7.41,4.7,0.312
10/15/2004,2004,10,25,6.83,7.45,5.7,0.311
10/15/2004,2004,10,30,6.34,7.48,6.1,0.310
10/15/2004,2004,10,35,5.95,7.51,6.1,0.312
10/15/2004,2004,10,40,5.62,7.51,5.1,0.313
10/15/2004,2004,10,42,5.48,7.51,4.6,0.314
10/15/2004,2004,10,44,5.34,7.49,3.1,0.317
10/15/2004,2004,10,46,5.27,7.49,2.3,0.318
10/15/2004,2004,10,48,5.25,7.50,2.1,0.319
12/3/2004,2004,12,2,6.69,7.62,11.6,0.298
12/3/2004,2004,12,4,6.69,7.62,11.6,0.299
12/3/2004,2004,12,6,6.69,7.62,11.6,0.299
12/3/2004,2004,12,8,6.69,7.61,10.9,0.299
12/3/2004,2004,12,10,6.69,7.61,10.6,0.298
12/3/2004,2004,12,12,6.69,8.61,10.3,0.299
12/3/2004,2004,12,18,6.69,7.60,10.2,0.299
12/3/2004,2004,12,0.1,6.69,7.59,11.8,0.299
12/3/2004,2004,12,14,6.68,7.60,10.2,0.298
12/3/2004,2004,12,16,6.68,7.60,10.2,0.298
12/3/2004,2004,12,20,6.68,7.60,10.1,0.300
12/3/2004,2004,12,25,6.63,7.55,9.9,0.300
12/3/2004,2004,12,30,6.59,7.51,9.2,0.301
12/3/2004,2004,12,35,6.21,7.31,5.7,0.310
12/3/2004,2004,12,40,5.61,7.11,2.5,0.316
12/3/2004,2004,12,42,5.47,7.03,1.7,0.317
12/3/2004,2004,12,44,5.39,7.00,0.9,0.319
2/9/2005,2005,2,40,2.37,7.50,10.4,0.221
2/9/2005,2005,2,42,2.37,7.54,10.3,0.221
2/9/2005,2005,2,44,2.37,7.54,10.2,0.223
2/9/2005,2005,2,46,2.35,7.47,9.5,0.231
2/9/2005,2005,2,35,2.34,7.53,10.7,0.219
2/9/2005,2005,2,48,2.33,7.43,9.1,0.249
2/9/2005,2005,2,30,2.29,7.54,10.9,0.217
2/9/2005,2005,2,25,2.09,7.57,11.1,0.218
2/9/2005,2005,2,18,1.93,7.59,11.3,0.217
2/9/2005,2005,2,20,1.91,7.60,11.2,0.218
2/9/2005,2005,2,16,1.86,7.58,11.3,0.217
2/9/2005,2005,2,14,1.76,7.59,11.4,0.218
2/9/2005,2005,2,12,1.73,7.57,11.4,0.217
2/9/2005,2005,2,10,1.68,7.59,11.4,0.217
2/9/2005,2005,2,8,1.63,7.62,11.5,0.217
2/9/2005,2005,2,6,1.55,7.64,11.6,0.217
2/9/2005,2005,2,4,1.34,7.60,12.1,0.219
2/9/2005,2005,2,2,1.04,7.85,13.4,0.221
2/9/2005,2005,2,0.1,0.57,7.78,14.3,0.229
3/18/2005,2005,3,48,2.39,7.58,6.5,0.262
3/18/2005,2005,3,42,2.38,7.79,9.1,0.235
3/18/2005,2005,3,46,2.30,7.70,8.0,0.258
3/18/2005,2005,3,40,2.27,7.85,9.9,0.234
3/18/2005,2005,3,30,2.22,7.91,10.6,0.231
3/18/2005,2005,3,35,2.22,7.89,10.3,0.233
3/18/2005,2005,3,44,2.22,7.79,9.0,0.249
3/18/2005,2005,3,25,1.96,7.94,11.1,0.238
3/18/2005,2005,3,12,1.80,7.93,11.4,0.230
3/18/2005,2005,3,20,1.78,7.98,11.4,0.235
3/18/2005,2005,3,10,1.77,7.92,11.4,0.229
3/18/2005,2005,3,16,1.74,7.96,11.7,0.234
3/18/2005,2005,3,18,1.74,7.95,11.5,0.235
3/18/2005,2005,3,8,1.71,7.91,11.5,0.230
3/18/2005,2005,3,14,1.71,7.96,11.6,0.234
3/18/2005,2005,3,6,1.69,7.88,11.6,0.229
3/18/2005,2005,3,4,1.67,7.88,11.9,0.229
3/18/2005,2005,3,2,1.65,8.08,12.7,0.230
3/18/2005,2005,3,0.1,0.63,7.96,14.6,0.248
5/9/2005,2005,5,0.1,7.57,8.11,12.1,0.211
5/9/2005,2005,5,2,6.97,8.17,11.8,0.211
5/9/2005,2005,5,4,6.64,8.19,11.5,0.214
5/9/2005,2005,5,6,6.53,8.21,11.4,0.215
5/9/2005,2005,5,8,6.46,8.21,11.3,0.215
5/9/2005,2005,5,10,5.91,8.16,11.3,0.214
5/9/2005,2005,5,12,5.75,8.14,11.0,0.214
5/9/2005,2005,5,14,5.65,8.13,11.1,0.214
5/9/2005,2005,5,16,5.60,8.13,10.9,0.214
5/9/2005,2005,5,18,5.54,8.13,11.0,0.214
5/9/2005,2005,5,20,5.51,8.13,10.9,0.214
5/9/2005,2005,5,25,5.08,8.08,10.7,0.214
5/9/2005,2005,5,30,4.61,8.04,10.5,0.215
5/9/2005,2005,5,35,4.24,7.97,10.2,0.216
5/9/2005,2005,5,40,3.88,7.94,9.9,0.217
5/9/2005,2005,5,44,3.88,7.95,9.8,0.217
5/9/2005,2005,5,42,3.87,7.95,9.8,0.217
5/9/2005,2005,5,46,3.87,7.94,9.8,0.217
5/9/2005,2005,5,48,3.87,7.96,9.7,0.217
5/27/2005,2005,5,0.1,12.29,8.43,11.5,0.210
5/27/2005,2005,5,2,11.11,8.39,11.6,0.210
5/27/2005,2005,5,4,10.75,8.37,11.6,0.211
5/27/2005,2005,5,6,10.46,8.34,11.6,0.210
5/27/2005,2005,5,8,9.88,8.29,11.4,0.211
5/27/2005,2005,5,10,8.35,8.16,11.3,0.211
5/27/2005,2005,5,12,7.49,8.09,11.2,0.211
5/27/2005,2005,5,14,6.64,7.99,10.8,0.211
5/27/2005,2005,5,16,6.25,7.94,10.5,0.211
5/27/2005,2005,5,18,6.08,7.94,10.5,0.211
5/27/2005,2005,5,20,5.92,7.94,10.4,0.211
5/27/2005,2005,5,25,5.54,7.88,10.2,0.211
5/27/2005,2005,5,30,5.22,7.86,10.1,0.211
5/27/2005,2005,5,35,4.96,7.88,10.1,0.211
5/27/2005,2005,5,40,4.57,7.80,9.6,0.212
5/27/2005,2005,5,42,4.36,7.80,9.4,0.212
5/27/2005,2005,5,44,4.28,7.79,9.3,0.213
5/27/2005,2005,5,46,4.28,7.79,9.2,0.213
5/27/2005,2005,5,48,4.27,7.79,9.2,0.213
6/9/2005,2005,6,0.1,21.61,8.37,10.0,0.194
6/9/2005,2005,6,2,20.55,8.38,10.0,0.191
6/9/2005,2005,6,4,18.24,8.39,10.9,0.189
6/9/2005,2005,6,6,13.00,8.47,12.2,0.189
6/9/2005,2005,6,8,10.30,8.37,12.4,0.192
6/9/2005,2005,6,10,8.78,8.14,11.4,0.193
6/9/2005,2005,6,12,7.68,8.09,11.0,0.193
6/9/2005,2005,6,14,7.15,8.03,10.6,0.194
6/9/2005,2005,6,16,6.78,7.99,10.5,0.194
6/9/2005,2005,6,18,6.49,7.97,10.3,0.194
6/9/2005,2005,6,20,6.16,7.93,10.1,0.194
6/9/2005,2005,6,25,5.69,7.91,10.0,0.193
6/9/2005,2005,6,30,5.25,7.89,9.9,0.193
6/9/2005,2005,6,35,4.80,7.86,9.8,0.193
6/9/2005,2005,6,40,4.55,7.84,9.6,0.193
6/9/2005,2005,6,42,4.48,7.78,9.1,0.194
6/9/2005,2005,6,44,4.35,7.76,8.6,0.194
6/9/2005,2005,6,46,4.33,7.76,8.5,0.194
6/9/2005,2005,6,48,4.33,7.76,8.5,0.194
6/22/2005,2005,6,0.1,20.70,8.35,9.5,0.206
6/22/2005,2005,6,2,20.62,8.35,9.4,0.205
6/22/2005,2005,6,4,20.49,8.36,9.2,0.213
6/22/2005,2005,6,6,19.88,8.33,9.3,0.214
6/22/2005,2005,6,8,13.34,8.24,11.8,0.204
6/22/2005,2005,6,10,11.31,8.20,11.4,0.212
6/22/2005,2005,6,12,9.23,8.05,10.3,0.209
6/22/2005,2005,6,14,8.49,7.97,10.1,0.206
6/22/2005,2005,6,16,8.18,7.94,9.7,0.204
6/22/2005,2005,6,18,7.73,7.90,9.5,0.202
6/22/2005,2005,6,20,7.00,7.86,9.4,0.195
6/22/2005,2005,6,25,6.28,7.76,8.9,0.197
6/22/2005,2005,6,30,5.73,7.74,8.8,0.196
6/22/2005,2005,6,35,5.37,7.73,8.7,0.197
6/22/2005,2005,6,40,5.02,7.69,8.2,0.197
6/22/2005,2005,6,42,4.85,7.71,8.3,0.194
6/22/2005,2005,6,44,4.66,7.69,8.2,0.196
6/22/2005,2005,6,46,4.48,7.64,7.3,0.197
6/22/2005,2005,6,48,4.41,7.60,6.7,0.197
7/20/2005,2005,7,2,25.52,8.19,8.8,0.268
7/20/2005,2005,7,0.1,25.52,8.19,9.0,0.268
7/20/2005,2005,7,4,25.47,8.19,8.8,0.268
7/20/2005,2005,7,6,20.62,8.10,9.2,0.283
7/20/2005,2005,7,8,15.30,8.07,9.0,0.300
7/20/2005,2005,7,10,9.40,8.16,8.9,0.309
7/20/2005,2005,7,12,8.04,8.09,8.2,0.309
7/20/2005,2005,7,14,7.32,8.01,8.1,0.308
7/20/2005,2005,7,16,6.73,8.03,8.0,0.308
7/20/2005,2005,7,18,6.52,7.85,7.8,0.308
7/20/2005,2005,7,20,6.32,7.79,7.8,0.308
7/20/2005,2005,7,25,5.85,7.72,8.1,0.308
7/20/2005,2005,7,30,5.43,7.66,8.2,0.307
7/20/2005,2005,7,35,5.08,7.60,8.1,0.308
7/20/2005,2005,7,40,4.83,7.50,6.8,0.310
7/20/2005,2005,7,42,4.68,7.45,6.3,0.311
7/20/2005,2005,7,44,4.61,7.18,5.7,0.313
7/20/2005,2005,7,46,4.56,7.16,5.2,0.314
7/20/2005,2005,7,48,4.55,7.14,4.7,0.315
7/21/2005,2005,7,0.1,26.12,8.47,8.3,0.270
7/21/2005,2005,7,2,25.72,8.51,8.5,0.270
7/21/2005,2005,7,0.1,25.56,8.46,8.7,0.270
7/21/2005,2005,7,4,25.38,8.52,8.6,0.270
7/21/2005,2005,7,6,22.30,8.42,9.2,0.280
7/21/2005,2005,7,8,17.61,8.36,9.4,0.296
7/21/2005,2005,7,10,9.76,8.45,9.3,0.314
7/21/2005,2005,7,12,8.89,8.35,8.8,0.315
7/21/2005,2005,7,14,7.76,8.27,8.2,0.315
7/21/2005,2005,7,16,7.19,8.22,8.0,0.316
7/21/2005,2005,7,18,6.84,8.23,8.0,0.316
7/21/2005,2005,7,20,6.40,8.25,8.0,0.316
7/21/2005,2005,7,25,5.96,8.28,8.1,0.316
7/21/2005,2005,7,30,5.54,8.30,8.1,0.317
7/21/2005,2005,7,35,5.14,8.32,7.9,0.318
7/21/2005,2005,7,40,4.87,8.32,6.5,0.321
7/21/2005,2005,7,42,4.78,8.61,6.0,0.322
7/21/2005,2005,7,44,4.78,8.58,5.4,0.324
7/21/2005,2005,7,48,4.73,8.61,4.2,0.326
7/21/2005,2005,7,46,4.72,8.57,4.5,0.325
8/4/2005,2005,8,0.1,24.93,8.49,9.2,0.277
8/4/2005,2005,8,2,24.86,8.49,9.2,0.277
8/4/2005,2005,8,4,24.74,8.51,9.2,0.277
8/4/2005,2005,8,6,23.17,8.43,9.2,0.282
8/4/2005,2005,8,8,18.43,8.28,9.4,0.305
8/4/2005,2005,8,10,13.02,8.35,9.5,0.321
8/4/2005,2005,8,12,9.14,8.25,8.4,0.327
8/4/2005,2005,8,14,7.87,8.21,8.1,0.328
8/4/2005,2005,8,16,7.48,8.19,8.0,0.328
8/4/2005,2005,8,18,7.01,8.18,8.0,0.329
8/4/2005,2005,8,20,6.68,8.17,7.9,0.329
8/4/2005,2005,8,25,6.15,8.18,8.0,0.329
8/4/2005,2005,8,30,5.76,8.20,8.2,0.329
8/4/2005,2005,8,35,5.41,8.20,8.2,0.330
8/4/2005,2005,8,40,5.04,8.18,7.2,0.333
8/4/2005,2005,8,42,4.90,8.18,6.3,0.334
8/4/2005,2005,8,44,4.84,8.19,5.6,0.336
8/4/2005,2005,8,46,4.81,8.21,5.1,0.337
8/4/2005,2005,8,48,4.78,8.26,4.3,0.338
8/18/2005,2005,8,0.1,24.56,8.49,8.2,0.274
8/18/2005,2005,8,2,24.48,8.49,8.5,0.274
8/18/2005,2005,8,4,24.45,8.50,8.6,0.274
8/18/2005,2005,8,6,24.41,8.50,8.6,0.274
8/18/2005,2005,8,8,18.51,8.19,8.6,0.308
8/18/2005,2005,8,10,11.82,8.21,7.8,0.328
8/18/2005,2005,8,12,8.75,8.17,6.7,0.332
8/18/2005,2005,8,14,7.79,8.13,7.1,0.332
8/18/2005,2005,8,16,7.27,8.10,7.0,0.332
8/18/2005,2005,8,18,6.92,8.08,7.1,0.332
8/18/2005,2005,8,20,6.73,8.08,7.2,0.332
8/18/2005,2005,8,25,6.04,8.10,7.6,0.332
8/18/2005,2005,8,30,5.66,8.09,7.5,0.333
8/18/2005,2005,8,35,5.36,8.11,7.6,0.333
8/18/2005,2005,8,40,5.03,8.09,6.5,0.336
9/16/2005,2005,9,0.1,21.93,8.25,9.3,0.280
9/16/2005,2005,9,2,21.88,8.28,9.2,0.280
9/16/2005,2005,9,4,21.65,8.27,9.1,0.282
9/16/2005,2005,9,6,21.59,8.27,9.1,0.281
9/16/2005,2005,9,8,21.03,8.23,8.6,0.282
9/16/2005,2005,9,10,13.21,7.78,6.3,0.329
9/16/2005,2005,9,12,9.47,7.76,5.6,0.337
9/16/2005,2005,9,14,8.20,7.76,5.5,0.334
9/16/2005,2005,9,16,7.24,7.76,5.4,0.336
9/16/2005,2005,9,18,6.91,7.75,5.7,0.332
9/16/2005,2005,9,20,6.61,7.73,5.8,0.334
9/16/2005,2005,9,25,6.18,7.71,6.1,0.333
9/16/2005,2005,9,30,5.68,7.66,6.5,0.333
9/16/2005,2005,9,35,5.28,7.59,6.3,0.333
9/16/2005,2005,9,40,4.98,7.48,5.2,0.334
9/16/2005,2005,9,42,4.89,7.40,4.6,0.336
9/16/2005,2005,9,44,4.82,7.33,3.6,0.336
9/16/2005,2005,9,46,4.68,7.25,2.0,0.340
9/16/2005,2005,9,47.5,4.66,7.19,1.4,0.341
10/5/2005,2005,10,0.1,17.43,8.19,9.9,0.279
10/5/2005,2005,10,2,17.41,8.20,9.7,0.279
10/5/2005,2005,10,4,17.38,8.20,9.7,0.279
10/5/2005,2005,10,6,17.30,8.18,9.5,0.279
10/5/2005,2005,10,8,17.16,8.15,9.1,0.282
10/5/2005,2005,10,10,17.05,8.11,8.9,0.283
10/5/2005,2005,10,12,12.71,7.80,5.7,0.316
10/5/2005,2005,10,14,9.76,7.66,4.8,0.326
10/5/2005,2005,10,16,8.32,7.64,4.7,0.329
10/5/2005,2005,10,18,7.64,7.62,4.7,0.330
10/5/2005,2005,10,20,7.24,7.59,4.9,0.330
10/5/2005,2005,10,25,6.42,7.56,5.1,0.330
10/5/2005,2005,10,30,5.97,7.52,5.6,0.328
10/5/2005,2005,10,35,5.59,7.49,5.8,0.328
10/5/2005,2005,10,40,5.18,7.44,4.6,0.330
10/5/2005,2005,10,42,5.01,7.38,4.0,0.332
10/5/2005,2005,10,44,4.96,7.33,3.4,0.333
10/5/2005,2005,10,46,4.84,7.29,2.5,0.334
10/5/2005,2005,10,48,4.77,7.23,1.8,0.336
11/1/2005,2005,11,0.1,10.64,8.01,9.7,0.302
11/1/2005,2005,11,2,10.56,8.07,9.6,0.302
11/1/2005,2005,11,4,10.52,8.07,9.5,0.302
11/1/2005,2005,11,6,10.50,8.05,9.4,0.302
11/1/2005,2005,11,8,10.49,8.03,9.4,0.303
11/1/2005,2005,11,10,10.49,7.99,9.4,0.302
11/1/2005,2005,11,12,10.48,7.95,9.3,0.303
11/1/2005,2005,11,14,10.41,7.85,9.0,0.304
11/1/2005,2005,11,16,9.02,7.64,7.4,0.324
11/1/2005,2005,11,18,7.87,7.37,4.9,0.337
11/1/2005,2005,11,20,7.36,7.26,4.5,0.330
11/1/2005,2005,11,25,6.17,7.24,5.0,0.339
11/1/2005,2005,11,30,5.64,7.22,5.3,0.339
11/1/2005,2005,11,35,5.14,7.16,4.6,0.341
11/1/2005,2005,11,40,4.91,7.10,2.7,0.344
11/1/2005,2005,11,42,4.88,7.04,1.6,0.346
11/1/2005,2005,11,44,4.80,7.00,0.9,0.348
11/1/2005,2005,11,46,4.79,6.98,0.6,0.347
11/1/2005,2005,11,48,4.79,6.96,0.5,0.348
12/1/2005,2005,12,8,6.50,7.88,9.9,0.318
12/1/2005,2005,12,2,6.48,7.75,10.4,0.321
12/1/2005,2005,12,6,6.48,7.88,10.0,0.320
12/1/2005,2005,12,18,6.48,7.63,9.8,0.319
12/1/2005,2005,12,4,6.47,7.84,10.2,0.319
12/1/2005,2005,12,10,6.47,7.87,9.9,0.320
12/1/2005,2005,12,12,6.47,7.82,9.8,0.319
12/1/2005,2005,12,14,6.47,7.69,9.8,0.318
12/1/2005,2005,12,16,6.47,7.68,9.8,0.319
12/1/2005,2005,12,20,6.46,7.62,9.8,0.320
12/1/2005,2005,12,25,6.46,7.60,9.7,0.319
12/1/2005,2005,12,30,6.44,7.58,9.6,0.320
12/1/2005,2005,12,35,6.42,7.55,9.5,0.320
12/1/2005,2005,12,40,6.35,7.53,9.2,0.321
12/1/2005,2005,12,42,6.30,7.49,8.9,0.323
12/1/2005,2005,12,44,5.86,7.39,6.5,0.332
12/1/2005,2005,12,46,5.64,7.27,5.2,0.335
12/1/2005,2005,12,47.2,5.63,7.23,5.0,0.334
3/8/2006,2006,3,45,1.69,7.22,11.6,0.321
3/8/2006,2006,3,40,1.63,7.27,12.1,0.319
3/8/2006,2006,3,35,1.59,7.31,12.3,0.318
3/8/2006,2006,3,30,1.45,7.39,12.7,0.321
3/8/2006,2006,3,0.1,1.43,6.91,14.1,0.320
3/8/2006,2006,3,25,1.42,7.44,13.0,0.320
3/8/2006,2006,3,20,1.38,7.50,13.1,0.317
3/8/2006,2006,3,2,1.37,7.63,13.8,0.317
3/8/2006,2006,3,18,1.37,7.59,13.3,0.319
3/8/2006,2006,3,8,1.36,7.73,13.4,0.317
3/8/2006,2006,3,16,1.36,7.61,13.4,0.319
3/8/2006,2006,3,10,1.35,7.70,13.4,0.319
3/8/2006,2006,3,4,1.34,7.79,13.7,0.317
3/8/2006,2006,3,12,1.34,7.68,13.4,0.319
3/8/2006,2006,3,14,1.34,7.66,13.5,0.318
3/8/2006,2006,3,6,1.33,7.80,13.4,0.317
5/4/2006,2006,5,0.1,9.28,8.38,13.0,
5/4/2006,2006,5,2,9.26,8.38,13.0,
5/4/2006,2006,5,4,8.49,8.40,13.4,
5/4/2006,2006,5,6,7.60,8.39,13.5,
5/4/2006,2006,5,8,6.92,8.38,13.3,
5/4/2006,2006,5,10,6.39,8.36,13.2,
5/4/2006,2006,5,12,6.07,8.34,13.1,
5/4/2006,2006,5,14,5.89,8.32,12.8,
5/4/2006,2006,5,16,5.74,8.30,12.7,
5/4/2006,2006,5,18,5.41,8.28,12.5,
5/4/2006,2006,5,20,5.19,8.26,12.5,
5/4/2006,2006,5,25,4.71,8.22,12.5,
5/4/2006,2006,5,30,4.38,8.21,12.5,
5/4/2006,2006,5,35,4.21,8.18,12.5,
5/4/2006,2006,5,40,4.10,8.16,12.5,
5/4/2006,2006,5,42,4.02,8.14,12.5,
5/4/2006,2006,5,44,3.94,8.10,12.4,
5/4/2006,2006,5,46,3.92,8.08,12.1,
5/4/2006,2006,5,48,3.92,8.04,11.8,
5/24/2006,2006,5,0.1,11.43,7.90,11.5,0.312
5/24/2006,2006,5,2,11.30,8.01,11.3,0.311
5/24/2006,2006,5,4,10.91,8.09,11.2,0.310
5/24/2006,2006,5,6,10.80,8.07,11.1,0.310
5/24/2006,2006,5,8,10.78,8.01,11.1,0.311
5/24/2006,2006,5,10,9.65,7.99,11.0,0.309
5/24/2006,2006,5,12,7.50,7.84,11.3,0.309
5/24/2006,2006,5,14,6.87,7.80,11.3,0.309
5/24/2006,2006,5,16,6.33,7.77,11.3,0.309
5/24/2006,2006,5,18,5.95,7.75,11.3,0.310
5/24/2006,2006,5,20,5.77,7.74,11.3,0.308
5/24/2006,2006,5,25,5.54,7.72,11.3,0.308
5/24/2006,2006,5,30,4.93,7.70,11.2,0.308
5/24/2006,2006,5,35,4.63,7.67,11.1,0.308
5/24/2006,2006,5,40,4.28,7.67,11.3,0.308
5/24/2006,2006,5,42,4.17,7.64,11.2,0.309
5/24/2006,2006,5,44,4.06,7.59,10.6,0.309
5/24/2006,2006,5,48,4.06,7.56,10.3,0.310
5/24/2006,2006,5,46,4.04,7.57,10.4,0.310
6/7/2006,2006,6,2,17.69,8.68,10.5,0.304
6/7/2006,2006,6,0.1,17.69,8.79,10.7,0.305
6/7/2006,2006,6,4,16.60,8.54,10.6,0.304
6/7/2006,2006,6,6,13.65,8.31,10.1,0.304
6/7/2006,2006,6,8,11.80,8.18,10.2,0.309
6/7/2006,2006,6,10,9.33,8.12,10.0,0.311
6/7/2006,2006,6,12,8.24,8.09,10.1,0.311
6/7/2006,2006,6,14,7.38,8.04,10.4,0.311
6/7/2006,2006,6,16,6.85,8.06,10.4,0.311
6/7/2006,2006,6,18,6.51,8.06,10.5,0.311
6/7/2006,2006,6,20,6.22,8.06,10.6,0.311
6/7/2006,2006,6,25,5.34,8.04,10.7,0.309
6/7/2006,2006,6,30,5.04,8.03,10.7,0.309
6/7/2006,2006,6,35,4.77,8.00,10.7,0.309
6/7/2006,2006,6,40,4.47,7.99,10.5,0.309
6/7/2006,2006,6,42,4.35,7.99,10.6,0.309
6/7/2006,2006,6,44,4.22,7.96,10.2,0.310
6/7/2006,2006,6,46,4.18,7.91,9.7,0.311
6/22/2006,2006,6,0.1,20.34,8.13,10.1,0.317
6/22/2006,2006,6,2,19.96,8.14,10.3,0.316
6/22/2006,2006,6,4,19.25,7.94,10.3,0.315
6/22/2006,2006,6,6,17.73,7.79,9.6,0.320
6/22/2006,2006,6,8,13.22,7.55,9.2,0.329
6/22/2006,2006,6,10,10.67,7.57,8.9,0.330
6/22/2006,2006,6,12,8.54,7.36,9.0,0.327
6/22/2006,2006,6,14,7.44,7.31,9.4,0.327
6/22/2006,2006,6,16,6.63,7.26,9.7,0.325
6/22/2006,2006,6,18,6.15,7.37,9.8,0.325
6/22/2006,2006,6,20,5.82,7.35,10.0,0.325
6/22/2006,2006,6,25,5.27,7.28,10.1,0.325
6/22/2006,2006,6,30,4.99,7.21,10.0,0.325
6/22/2006,2006,6,35,4.70,7.19,10.2,0.325
6/22/2006,2006,6,40,4.33,7.12,9.7,0.327
6/22/2006,2006,6,42,4.25,7.04,9.4,0.328
6/22/2006,2006,6,44,4.24,7.04,8.9,0.328
6/22/2006,2006,6,45.7,4.22,6.96,8.4,0.330
7/10/2006,2006,7,0.1,21.87,8.29,9.5,0.300
7/10/2006,2006,7,2,21.81,8.29,9.4,0.300
7/10/2006,2006,7,4,21.70,8.29,9.3,0.299
7/10/2006,2006,7,6,18.50,7.88,7.5,0.318
7/10/2006,2006,7,8,14.34,7.88,7.6,0.321
7/10/2006,2006,7,10,10.64,7.91,8.0,0.325
7/10/2006,2006,7,12,9.20,7.93,8.4,0.325
7/10/2006,2006,7,14,7.95,7.93,8.8,0.325
7/10/2006,2006,7,16,7.03,7.91,9.2,0.325
7/10/2006,2006,7,18,6.40,7.88,9.5,0.323
7/10/2006,2006,7,20,6.10,7.84,9.7,0.323
7/10/2006,2006,7,25,5.54,7.80,9.9,0.323
7/10/2006,2006,7,30,5.11,7.77,10.2,0.322
7/10/2006,2006,7,35,4.74,7.72,10.2,0.322
7/10/2006,2006,7,40,4.49,7.65,9.6,0.324
7/10/2006,2006,7,42,4.37,7.58,8.9,0.325
7/10/2006,2006,7,44,4.28,7.52,8.3,0.326
7/10/2006,2006,7,46,4.23,7.46,7.8,0.327
7/10/2006,2006,7,48,4.21,7.44,7.6,0.328
